Logger 4,Time,Celsius(°C)
8133,2025-03-01 00:04:00,1.0
8134,2025-03-01 00:06:00,1.0
8135,2025-03-01 00:08:00,1.0
8136,2025-03-01 00:10:00,1.0
8137,2025-03-01 00:12:00,1.0
8138,2025-03-01 00:14:00,1.0
8139,2025-03-01 00:16:00,1.0
8140,2025-03-01 00:18:00,1.0
8141,2025-03-01 00:20:00,1.0
8142,2025-03-01 00:22:00,1.0
8143,2025-03-01 00:24:00,1.0
8144,2025-03-01 00:26:00,1.0
8145,2025-03-01 00:28:00,1.0
8146,2025-03-01 00:30:00,1.0
8147,2025-03-01 00:32:00,1.0
8148,2025-03-01 00:34:00,1.0
8149,2025-03-01 00:36:00,1.0
8150,2025-03-01 00:38:00,1.0
8151,2025-03-01 00:40:00,1.0
8152,2025-03-01 00:42:00,1.0
8153,2025-03-01 00:44:00,1.0
8154,2025-03-01 00:46:00,1.0
8155,2025-03-01 00:48:00,1.0
8156,2025-03-01 00:50:00,1.0
8157,2025-03-01 00:52:00,1.0
8158,2025-03-01 00:54:00,1.0
8159,2025-03-01 00:56:00,1.0
8160,2025-03-01 00:58:00,1.0
8161,2025-03-01 01:00:00,1.0
8162,2025-03-01 01:02:00,1.0
8163,2025-03-01 01:04:00,1.0
8164,2025-03-01 01:06:00,1.0
8165,2025-03-01 01:08:00,1.0
8166,2025-03-01 01:10:00,1.0
8167,2025-03-01 01:12:00,1.0
8168,2025-03-01 01:14:00,1.0
8169,2025-03-01 01:16:00,1.0
8170,2025-03-01 01:18:00,1.0
8171,2025-03-01 01:20:00,1.0
8172,2025-03-01 01:22:00,1.0
8173,2025-03-01 01:24:00,1.0
8174,2025-03-01 01:26:00,1.0
8175,2025-03-01 01:28:00,1.0
8176,2025-03-01 01:30:00,1.0
8177,2025-03-01 01:32:00,1.0
8178,2025-03-01 01:34:00,1.0
8179,2025-03-01 01:36:00,1.0
8180,2025-03-01 01:38:00,1.0
8181,2025-03-01 01:40:00,1.0
8182,2025-03-01 01:42:00,1.0
8183,2025-03-01 01:44:00,1.0
8184,2025-03-01 01:46:00,1.0
8185,2025-03-01 01:48:00,1.0
8186,2025-03-01 01:50:00,1.0
8187,2025-03-01 01:52:00,1.0
8188,2025-03-01 01:54:00,1.0
8189,2025-03-01 01:56:00,1.0
8190,2025-03-01 01:58:00,1.0
8191,2025-03-01 02:00:00,1.0
8192,2025-03-01 02:02:00,1.0
8193,2025-03-01 02:04:00,1.5
8194,2025-03-01 02:06:00,1.5
8195,2025-03-01 02:08:00,1.5
8196,2025-03-01 02:10:00,1.5
8197,2025-03-01 02:12:00,1.5
8198,2025-03-01 02:14:00,1.5
8199,2025-03-01 02:16:00,1.5
8200,2025-03-01 02:18:00,1.5
8201,2025-03-01 02:20:00,1.5
8202,2025-03-01 02:22:00,1.5
8203,2025-03-01 02:24:00,1.5
8204,2025-03-01 02:26:00,1.5
8205,2025-03-01 02:28:00,1.5
8206,2025-03-01 02:30:00,1.5
8207,2025-03-01 02:32:00,1.5
8208,2025-03-01 02:34:00,1.5
8209,2025-03-01 02:36:00,1.5
8210,2025-03-01 02:38:00,1.0
8211,2025-03-01 02:40:00,1.0
8212,2025-03-01 02:42:00,1.0
8213,2025-03-01 02:44:00,1.0
8214,2025-03-01 02:46:00,1.0
8215,2025-03-01 02:48:00,1.0
8216,2025-03-01 02:50:00,1.5
8217,2025-03-01 02:52:00,1.0
8218,2025-03-01 02:54:00,1.0
8219,2025-03-01 02:56:00,1.0
8220,2025-03-01 02:58:00,1.0
8221,2025-03-01 03:00:00,1.0
8222,2025-03-01 03:02:00,1.0
8223,2025-03-01 03:04:00,1.5
8224,2025-03-01 03:06:00,1.5
8225,2025-03-01 03:08:00,1.5
8226,2025-03-01 03:10:00,1.5
8227,2025-03-01 03:12:00,1.5
8228,2025-03-01 03:14:00,1.5
8229,2025-03-01 03:16:00,1.5
8230,2025-03-01 03:18:00,1.5
8231,2025-03-01 03:20:00,1.5
8232,2025-03-01 03:22:00,1.0
8233,2025-03-01 03:24:00,1.0
8234,2025-03-01 03:26:00,1.0
8235,2025-03-01 03:28:00,1.0
8236,2025-03-01 03:30:00,1.0
8237,2025-03-01 03:32:00,1.0
8238,2025-03-01 03:34:00,1.0
8239,2025-03-01 03:36:00,1.0
8240,2025-03-01 03:38:00,1.0
8241,2025-03-01 03:40:00,1.0
8242,2025-03-01 03:42:00,1.0
8243,2025-03-01 03:44:00,1.0
8244,2025-03-01 03:46:00,1.0
8245,2025-03-01 03:48:00,1.0
8246,2025-03-01 03:50:00,1.0
8247,2025-03-01 03:52:00,1.0
8248,2025-03-01 03:54:00,1.0
8249,2025-03-01 03:56:00,1.0
8250,2025-03-01 03:58:00,1.0
8251,2025-03-01 04:00:00,1.0
8252,2025-03-01 04:02:00,1.0
8253,2025-03-01 04:04:00,1.0
8254,2025-03-01 04:06:00,1.0
8255,2025-03-01 04:08:00,1.0
8256,2025-03-01 04:10:00,1.0
8257,2025-03-01 04:12:00,1.0
8258,2025-03-01 04:14:00,1.0
8259,2025-03-01 04:16:00,1.0
8260,2025-03-01 04:18:00,1.0
8261,2025-03-01 04:20:00,1.0
8262,2025-03-01 04:22:00,1.0
8263,2025-03-01 04:24:00,1.0
8264,2025-03-01 04:26:00,1.0
8265,2025-03-01 04:28:00,1.0
8266,2025-03-01 04:30:00,1.0
8267,2025-03-01 04:32:00,1.0
8268,2025-03-01 04:34:00,1.0
8269,2025-03-01 04:36:00,1.0
8270,2025-03-01 04:38:00,1.0
8271,2025-03-01 04:40:00,1.0
8272,2025-03-01 04:42:00,1.0
8273,2025-03-01 04:44:00,1.0
8274,2025-03-01 04:46:00,1.0
8275,2025-03-01 04:48:00,1.0
8276,2025-03-01 04:50:00,1.0
8277,2025-03-01 04:52:00,1.0
8278,2025-03-01 04:54:00,1.0
8279,2025-03-01 04:56:00,1.0
8280,2025-03-01 04:58:00,1.0
8281,2025-03-01 05:00:00,1.0
8282,2025-03-01 05:02:00,1.0
8283,2025-03-01 05:04:00,1.0
8284,2025-03-01 05:06:00,1.0
8285,2025-03-01 05:08:00,1.0
8286,2025-03-01 05:10:00,1.0
8287,2025-03-01 05:12:00,1.0
8288,2025-03-01 05:14:00,1.0
8289,2025-03-01 05:16:00,1.0
8290,2025-03-01 05:18:00,1.0
8291,2025-03-01 05:20:00,1.0
8292,2025-03-01 05:22:00,1.0
8293,2025-03-01 05:24:00,1.0
8294,2025-03-01 05:26:00,1.0
8295,2025-03-01 05:28:00,1.0
8296,2025-03-01 05:30:00,1.0
8297,2025-03-01 05:32:00,1.0
8298,2025-03-01 05:34:00,1.0
8299,2025-03-01 05:36:00,1.0
8300,2025-03-01 05:38:00,1.0
8301,2025-03-01 05:40:00,1.0
8302,2025-03-01 05:42:00,0.5
8303,2025-03-01 05:44:00,0.5
8304,2025-03-01 05:46:00,0.5
8305,2025-03-01 05:48:00,0.5
8306,2025-03-01 05:50:00,0.5
8307,2025-03-01 05:52:00,0.5
8308,2025-03-01 05:54:00,0.5
8309,2025-03-01 05:56:00,0.5
8310,2025-03-01 05:58:00,0.5
8311,2025-03-01 06:00:00,0.5
8312,2025-03-01 06:02:00,0.5
8313,2025-03-01 06:04:00,0.5
8314,2025-03-01 06:06:00,0.5
8315,2025-03-01 06:08:00,1.0
8316,2025-03-01 06:10:00,1.0
8317,2025-03-01 06:12:00,1.0
8318,2025-03-01 06:14:00,1.0
8319,2025-03-01 06:16:00,1.0
8320,2025-03-01 06:18:00,1.0
8321,2025-03-01 06:20:00,1.0
8322,2025-03-01 06:22:00,1.0
8323,2025-03-01 06:24:00,1.0
8324,2025-03-01 06:26:00,1.0
8325,2025-03-01 06:28:00,1.0
8326,2025-03-01 06:30:00,1.0
8327,2025-03-01 06:32:00,0.5
8328,2025-03-01 06:34:00,1.0
8329,2025-03-01 06:36:00,0.5
8330,2025-03-01 06:38:00,0.5
8331,2025-03-01 06:40:00,0.5
8332,2025-03-01 06:42:00,0.5
8333,2025-03-01 06:44:00,0.5
8334,2025-03-01 06:46:00,0.5
8335,2025-03-01 06:48:00,0.5
8336,2025-03-01 06:50:00,0.5
8337,2025-03-01 06:52:00,0.5
8338,2025-03-01 06:54:00,0.5
8339,2025-03-01 06:56:00,0.5
8340,2025-03-01 06:58:00,0.5
8341,2025-03-01 07:00:00,0.5
8342,2025-03-01 07:02:00,0.5
8343,2025-03-01 07:04:00,0.5
8344,2025-03-01 07:06:00,0.5
8345,2025-03-01 07:08:00,0.5
8346,2025-03-01 07:10:00,0.5
8347,2025-03-01 07:12:00,0.5
8348,2025-03-01 07:14:00,0.5
8349,2025-03-01 07:16:00,0.5
8350,2025-03-01 07:18:00,0.5
8351,2025-03-01 07:20:00,0.5
8352,2025-03-01 07:22:00,0.5
8353,2025-03-01 07:24:00,0.5
8354,2025-03-01 07:26:00,0.5
8355,2025-03-01 07:28:00,0.5
8356,2025-03-01 07:30:00,0.5
8357,2025-03-01 07:32:00,0.5
8358,2025-03-01 07:34:00,0.5
8359,2025-03-01 07:36:00,0.5
8360,2025-03-01 07:38:00,0.5
8361,2025-03-01 07:40:00,0.5
8362,2025-03-01 07:42:00,0.5
8363,2025-03-01 07:44:00,0.5
8364,2025-03-01 07:46:00,0.5
8365,2025-03-01 07:48:00,0.5
8366,2025-03-01 07:50:00,0.5
8367,2025-03-01 07:52:00,0.5
8368,2025-03-01 07:54:00,0.5
8369,2025-03-01 07:56:00,0.5
8370,2025-03-01 07:58:00,0.5
8371,2025-03-01 08:00:00,0.5
8372,2025-03-01 08:02:00,0.5
8373,2025-03-01 08:04:00,0.5
8374,2025-03-01 08:06:00,0.5
8375,2025-03-01 08:08:00,0.5
8376,2025-03-01 08:10:00,0.5
8377,2025-03-01 08:12:00,0.5
8378,2025-03-01 08:14:00,0.5
8379,2025-03-01 08:16:00,0.5
8380,2025-03-01 08:18:00,0.5
8381,2025-03-01 08:20:00,0.5
8382,2025-03-01 08:22:00,0.5
8383,2025-03-01 08:24:00,0.5
8384,2025-03-01 08:26:00,0.5
8385,2025-03-01 08:28:00,0.5
8386,2025-03-01 08:30:00,1.0
8387,2025-03-01 08:32:00,1.0
8388,2025-03-01 08:34:00,1.0
8389,2025-03-01 08:36:00,1.0
8390,2025-03-01 08:38:00,1.0
8391,2025-03-01 08:40:00,1.0
8392,2025-03-01 08:42:00,1.0
8393,2025-03-01 08:44:00,1.0
8394,2025-03-01 08:46:00,1.0
8395,2025-03-01 08:48:00,1.0
8396,2025-03-01 08:50:00,1.0
8397,2025-03-01 08:52:00,1.0
8398,2025-03-01 08:54:00,1.0
8399,2025-03-01 08:56:00,1.0
8400,2025-03-01 08:58:00,1.0
8401,2025-03-01 09:00:00,1.0
8402,2025-03-01 09:02:00,1.0
8403,2025-03-01 09:04:00,1.0
8404,2025-03-01 09:06:00,1.0
8405,2025-03-01 09:08:00,1.0
8406,2025-03-01 09:10:00,1.5
8407,2025-03-01 09:12:00,1.5
8408,2025-03-01 09:14:00,1.5
8409,2025-03-01 09:16:00,1.5
8410,2025-03-01 09:18:00,1.5
8411,2025-03-01 09:20:00,1.5
8412,2025-03-01 09:22:00,1.5
8413,2025-03-01 09:24:00,1.5
8414,2025-03-01 09:26:00,1.5
8415,2025-03-01 09:28:00,1.0
8416,2025-03-01 09:30:00,1.5
8417,2025-03-01 09:32:00,1.5
8418,2025-03-01 09:34:00,1.5
8419,2025-03-01 09:36:00,1.5
8420,2025-03-01 09:38:00,1.5
8421,2025-03-01 09:40:00,1.5
8422,2025-03-01 09:42:00,1.5
8423,2025-03-01 09:44:00,1.5
8424,2025-03-01 09:46:00,1.5
8425,2025-03-01 09:48:00,1.5
8426,2025-03-01 09:50:00,1.5
8427,2025-03-01 09:52:00,1.5
8428,2025-03-01 09:54:00,1.5
8429,2025-03-01 09:56:00,1.5
8430,2025-03-01 09:58:00,1.5
8431,2025-03-01 10:00:00,1.5
8432,2025-03-01 10:02:00,1.5
8433,2025-03-01 10:04:00,1.5
8434,2025-03-01 10:06:00,1.5
8435,2025-03-01 10:08:00,1.5
8436,2025-03-01 10:10:00,1.5
8437,2025-03-01 10:12:00,1.5
8438,2025-03-01 10:14:00,2.0
8439,2025-03-01 10:16:00,2.0
8440,2025-03-01 10:18:00,1.5
8441,2025-03-01 10:20:00,1.5
8442,2025-03-01 10:22:00,1.5
8443,2025-03-01 10:24:00,2.0
8444,2025-03-01 10:26:00,2.0
8445,2025-03-01 10:28:00,2.0
8446,2025-03-01 10:30:00,2.0
8447,2025-03-01 10:32:00,2.0
8448,2025-03-01 10:34:00,2.0
8449,2025-03-01 10:36:00,2.0
8450,2025-03-01 10:38:00,2.0
8451,2025-03-01 10:40:00,2.0
8452,2025-03-01 10:42:00,2.0
8453,2025-03-01 10:44:00,2.0
8454,2025-03-01 10:46:00,2.0
8455,2025-03-01 10:48:00,2.0
8456,2025-03-01 10:50:00,2.0
8457,2025-03-01 10:52:00,2.0
8458,2025-03-01 10:54:00,2.0
8459,2025-03-01 10:56:00,2.0
8460,2025-03-01 10:58:00,2.0
8461,2025-03-01 11:00:00,2.5
8462,2025-03-01 11:02:00,2.5
8463,2025-03-01 11:04:00,3.0
8464,2025-03-01 11:06:00,3.0
8465,2025-03-01 11:08:00,3.0
8466,2025-03-01 11:10:00,3.5
8467,2025-03-01 11:12:00,3.5
8468,2025-03-01 11:14:00,3.5
8469,2025-03-01 11:16:00,4.0
8470,2025-03-01 11:18:00,4.0
8471,2025-03-01 11:20:00,4.0
8472,2025-03-01 11:22:00,4.0
8473,2025-03-01 11:24:00,4.0
8474,2025-03-01 11:26:00,4.0
8475,2025-03-01 11:28:00,3.5
8476,2025-03-01 11:30:00,3.5
8477,2025-03-01 11:32:00,3.5
8478,2025-03-01 11:34:00,3.5
8479,2025-03-01 11:36:00,3.5
8480,2025-03-01 11:38:00,4.0
8481,2025-03-01 11:40:00,4.0
8482,2025-03-01 11:42:00,4.0
8483,2025-03-01 11:44:00,4.0
8484,2025-03-01 11:46:00,4.0
8485,2025-03-01 11:48:00,4.0
8486,2025-03-01 11:50:00,4.0
8487,2025-03-01 11:52:00,4.0
8488,2025-03-01 11:54:00,4.0
8489,2025-03-01 11:56:00,4.5
8490,2025-03-01 11:58:00,4.0
8491,2025-03-01 12:00:00,4.0
8492,2025-03-01 12:02:00,4.0
8493,2025-03-01 12:04:00,3.5
8494,2025-03-01 12:06:00,3.5
8495,2025-03-01 12:08:00,3.5
8496,2025-03-01 12:10:00,3.5
8497,2025-03-01 12:12:00,3.5
8498,2025-03-01 12:14:00,3.5
8499,2025-03-01 12:16:00,3.5
8500,2025-03-01 12:18:00,3.5
8501,2025-03-01 12:20:00,3.5
8502,2025-03-01 12:22:00,3.5
8503,2025-03-01 12:24:00,3.5
8504,2025-03-01 12:26:00,3.5
8505,2025-03-01 12:28:00,3.5
8506,2025-03-01 12:30:00,3.5
8507,2025-03-01 12:32:00,3.5
8508,2025-03-01 12:34:00,3.5
8509,2025-03-01 12:36:00,3.5
8510,2025-03-01 12:38:00,3.5
8511,2025-03-01 12:40:00,3.5
8512,2025-03-01 12:42:00,3.5
8513,2025-03-01 12:44:00,3.5
8514,2025-03-01 12:46:00,3.5
8515,2025-03-01 12:48:00,3.5
8516,2025-03-01 12:50:00,3.5
8517,2025-03-01 12:52:00,3.0
8518,2025-03-01 12:54:00,3.0
8519,2025-03-01 12:56:00,3.5
8520,2025-03-01 12:58:00,3.5
8521,2025-03-01 13:00:00,3.5
8522,2025-03-01 13:02:00,3.5
8523,2025-03-01 13:04:00,3.5
8524,2025-03-01 13:06:00,3.5
8525,2025-03-01 13:08:00,3.5
8526,2025-03-01 13:10:00,3.5
8527,2025-03-01 13:12:00,3.0
8528,2025-03-01 13:14:00,3.5
8529,2025-03-01 13:16:00,3.5
8530,2025-03-01 13:18:00,3.5
8531,2025-03-01 13:20:00,3.5
8532,2025-03-01 13:22:00,3.5
8533,2025-03-01 13:24:00,3.5
8534,2025-03-01 13:26:00,3.5
8535,2025-03-01 13:28:00,3.5
8536,2025-03-01 13:30:00,3.5
8537,2025-03-01 13:32:00,3.5
8538,2025-03-01 13:34:00,3.5
8539,2025-03-01 13:36:00,4.0
8540,2025-03-01 13:38:00,4.0
8541,2025-03-01 13:40:00,4.0
8542,2025-03-01 13:42:00,4.0
8543,2025-03-01 13:44:00,4.0
8544,2025-03-01 13:46:00,4.0
8545,2025-03-01 13:48:00,4.0
8546,2025-03-01 13:50:00,4.0
8547,2025-03-01 13:52:00,4.5
8548,2025-03-01 13:54:00,4.5
8549,2025-03-01 13:56:00,4.5
8550,2025-03-01 13:58:00,4.5
8551,2025-03-01 14:00:00,4.5
8552,2025-03-01 14:02:00,4.5
8553,2025-03-01 14:04:00,5.0
8554,2025-03-01 14:06:00,5.0
8555,2025-03-01 14:08:00,5.0
8556,2025-03-01 14:10:00,5.0
8557,2025-03-01 14:12:00,5.0
8558,2025-03-01 14:14:00,5.0
8559,2025-03-01 14:16:00,5.0
8560,2025-03-01 14:18:00,5.0
8561,2025-03-01 14:20:00,5.0
8562,2025-03-01 14:22:00,5.0
8563,2025-03-01 14:24:00,5.0
8564,2025-03-01 14:26:00,5.0
8565,2025-03-01 14:28:00,5.0
8566,2025-03-01 14:30:00,5.0
8567,2025-03-01 14:32:00,5.0
8568,2025-03-01 14:34:00,5.0
8569,2025-03-01 14:36:00,5.0
8570,2025-03-01 14:38:00,5.0
8571,2025-03-01 14:40:00,5.0
8572,2025-03-01 14:42:00,5.0
8573,2025-03-01 14:44:00,5.0
8574,2025-03-01 14:46:00,5.0
8575,2025-03-01 14:48:00,5.0
8576,2025-03-01 14:50:00,5.0
8577,2025-03-01 14:52:00,5.0
8578,2025-03-01 14:54:00,5.0
8579,2025-03-01 14:56:00,5.5
8580,2025-03-01 14:58:00,5.5
8581,2025-03-01 15:00:00,5.5
8582,2025-03-01 15:02:00,5.5
8583,2025-03-01 15:04:00,5.5
8584,2025-03-01 15:06:00,5.5
8585,2025-03-01 15:08:00,5.5
8586,2025-03-01 15:10:00,5.5
8587,2025-03-01 15:12:00,6.0
8588,2025-03-01 15:14:00,6.0
8589,2025-03-01 15:16:00,6.0
8590,2025-03-01 15:18:00,6.5
8591,2025-03-01 15:20:00,6.5
8592,2025-03-01 15:22:00,6.0
8593,2025-03-01 15:24:00,6.0
8594,2025-03-01 15:26:00,6.0
8595,2025-03-01 15:28:00,6.0
8596,2025-03-01 15:30:00,5.5
8597,2025-03-01 15:32:00,5.5
8598,2025-03-01 15:34:00,5.5
8599,2025-03-01 15:36:00,5.5
8600,2025-03-01 15:38:00,6.0
8601,2025-03-01 15:40:00,5.5
8602,2025-03-01 15:42:00,5.5
8603,2025-03-01 15:44:00,5.5
8604,2025-03-01 15:46:00,5.5
8605,2025-03-01 15:48:00,5.5
8606,2025-03-01 15:50:00,6.0
8607,2025-03-01 15:52:00,6.5
8608,2025-03-01 15:54:00,6.5
8609,2025-03-01 15:56:00,6.5
8610,2025-03-01 15:58:00,6.5
8611,2025-03-01 16:00:00,7.0
8612,2025-03-01 16:02:00,7.0
8613,2025-03-01 16:04:00,7.0
8614,2025-03-01 16:06:00,7.5
8615,2025-03-01 16:08:00,7.5
8616,2025-03-01 16:10:00,7.5
8617,2025-03-01 16:12:00,7.5
8618,2025-03-01 16:14:00,7.5
8619,2025-03-01 16:16:00,7.0
8620,2025-03-01 16:18:00,7.0
8621,2025-03-01 16:20:00,6.5
8622,2025-03-01 16:22:00,6.5
8623,2025-03-01 16:24:00,6.5
8624,2025-03-01 16:26:00,6.5
8625,2025-03-01 16:28:00,6.5
8626,2025-03-01 16:30:00,6.5
8627,2025-03-01 16:32:00,6.5
8628,2025-03-01 16:34:00,6.5
8629,2025-03-01 16:36:00,6.0
8630,2025-03-01 16:38:00,6.0
8631,2025-03-01 16:40:00,6.5
8632,2025-03-01 16:42:00,6.0
8633,2025-03-01 16:44:00,6.0
8634,2025-03-01 16:46:00,6.0
8635,2025-03-01 16:48:00,6.0
8636,2025-03-01 16:50:00,6.0
8637,2025-03-01 16:52:00,6.0
8638,2025-03-01 16:54:00,6.0
8639,2025-03-01 16:56:00,6.0
8640,2025-03-01 16:58:00,6.0
8641,2025-03-01 17:00:00,6.0
8642,2025-03-01 17:02:00,6.0
8643,2025-03-01 17:04:00,6.0
8644,2025-03-01 17:06:00,6.0
8645,2025-03-01 17:08:00,6.0
8646,2025-03-01 17:10:00,6.0
8647,2025-03-01 17:12:00,5.5
8648,2025-03-01 17:14:00,5.5
8649,2025-03-01 17:16:00,5.5
8650,2025-03-01 17:18:00,5.5
8651,2025-03-01 17:20:00,5.5
8652,2025-03-01 17:22:00,5.0
8653,2025-03-01 17:24:00,5.0
8654,2025-03-01 17:26:00,5.0
8655,2025-03-01 17:28:00,5.0
8656,2025-03-01 17:30:00,5.0
8657,2025-03-01 17:32:00,5.0
8658,2025-03-01 17:34:00,5.0
8659,2025-03-01 17:36:00,4.5
8660,2025-03-01 17:38:00,4.5
8661,2025-03-01 17:40:00,4.5
8662,2025-03-01 17:42:00,4.5
8663,2025-03-01 17:44:00,4.5
8664,2025-03-01 17:46:00,4.5
8665,2025-03-01 17:48:00,4.5
8666,2025-03-01 17:50:00,4.5
8667,2025-03-01 17:52:00,4.0
8668,2025-03-01 17:54:00,4.0
8669,2025-03-01 17:56:00,4.0
8670,2025-03-01 17:58:00,4.0
8671,2025-03-01 18:00:00,4.0
8672,2025-03-01 18:02:00,4.0
8673,2025-03-01 18:04:00,4.0
8674,2025-03-01 18:06:00,4.0
8675,2025-03-01 18:08:00,4.0
8676,2025-03-01 18:10:00,4.0
8677,2025-03-01 18:12:00,4.0
8678,2025-03-01 18:14:00,4.0
8679,2025-03-01 18:16:00,4.0
8680,2025-03-01 18:18:00,4.0
8681,2025-03-01 18:20:00,3.5
8682,2025-03-01 18:22:00,3.5
8683,2025-03-01 18:24:00,3.5
8684,2025-03-01 18:26:00,3.5
8685,2025-03-01 18:28:00,3.5
8686,2025-03-01 18:30:00,3.5
8687,2025-03-01 18:32:00,3.5
8688,2025-03-01 18:34:00,3.5
8689,2025-03-01 18:36:00,3.5
8690,2025-03-01 18:38:00,3.5
8691,2025-03-01 18:40:00,3.5
8692,2025-03-01 18:42:00,3.5
8693,2025-03-01 18:44:00,3.5
8694,2025-03-01 18:46:00,3.5
8695,2025-03-01 18:48:00,3.5
8696,2025-03-01 18:50:00,3.0
8697,2025-03-01 18:52:00,3.0
8698,2025-03-01 18:54:00,3.0
8699,2025-03-01 18:56:00,3.0
8700,2025-03-01 18:58:00,3.0
8701,2025-03-01 19:00:00,3.0
8702,2025-03-01 19:02:00,3.0
8703,2025-03-01 19:04:00,3.0
8704,2025-03-01 19:06:00,3.0
8705,2025-03-01 19:08:00,3.0
8706,2025-03-01 19:10:00,3.0
8707,2025-03-01 19:12:00,3.0
8708,2025-03-01 19:14:00,3.0
8709,2025-03-01 19:16:00,3.0
8710,2025-03-01 19:18:00,3.0
8711,2025-03-01 19:20:00,3.0
8712,2025-03-01 19:22:00,3.0
8713,2025-03-01 19:24:00,3.0
8714,2025-03-01 19:26:00,3.0
8715,2025-03-01 19:28:00,3.0
8716,2025-03-01 19:30:00,3.0
8717,2025-03-01 19:32:00,3.0
8718,2025-03-01 19:34:00,3.0
8719,2025-03-01 19:36:00,3.0
8720,2025-03-01 19:38:00,3.0
8721,2025-03-01 19:40:00,3.0
8722,2025-03-01 19:42:00,3.0
8723,2025-03-01 19:44:00,3.0
8724,2025-03-01 19:46:00,3.0
8725,2025-03-01 19:48:00,3.0
8726,2025-03-01 19:50:00,3.0
8727,2025-03-01 19:52:00,3.0
8728,2025-03-01 19:54:00,3.0
8729,2025-03-01 19:56:00,3.0
8730,2025-03-01 19:58:00,3.0
8731,2025-03-01 20:00:00,3.5
8732,2025-03-01 20:02:00,3.5
8733,2025-03-01 20:04:00,3.0
8734,2025-03-01 20:06:00,3.5
8735,2025-03-01 20:08:00,3.5
8736,2025-03-01 20:10:00,3.5
8737,2025-03-01 20:12:00,3.5
8738,2025-03-01 20:14:00,3.5
8739,2025-03-01 20:16:00,3.5
8740,2025-03-01 20:18:00,3.5
8741,2025-03-01 20:20:00,3.5
8742,2025-03-01 20:22:00,3.5
8743,2025-03-01 20:24:00,3.5
8744,2025-03-01 20:26:00,3.5
8745,2025-03-01 20:28:00,3.5
8746,2025-03-01 20:30:00,3.5
8747,2025-03-01 20:32:00,3.5
8748,2025-03-01 20:34:00,3.5
8749,2025-03-01 20:36:00,3.5
8750,2025-03-01 20:38:00,3.5
8751,2025-03-01 20:40:00,3.5
8752,2025-03-01 20:42:00,3.5
8753,2025-03-01 20:44:00,3.5
8754,2025-03-01 20:46:00,3.5
8755,2025-03-01 20:48:00,3.5
8756,2025-03-01 20:50:00,3.5
8757,2025-03-01 20:52:00,3.5
8758,2025-03-01 20:54:00,3.5
8759,2025-03-01 20:56:00,3.5
8760,2025-03-01 20:58:00,3.5
8761,2025-03-01 21:00:00,3.5
8762,2025-03-01 21:02:00,3.5
8763,2025-03-01 21:04:00,3.5
8764,2025-03-01 21:06:00,3.5
8765,2025-03-01 21:08:00,3.5
8766,2025-03-01 21:10:00,3.5
8767,2025-03-01 21:12:00,3.5
8768,2025-03-01 21:14:00,3.5
8769,2025-03-01 21:16:00,3.5
8770,2025-03-01 21:18:00,3.5
8771,2025-03-01 21:20:00,3.5
8772,2025-03-01 21:22:00,3.5
8773,2025-03-01 21:24:00,3.5
8774,2025-03-01 21:26:00,3.5
8775,2025-03-01 21:28:00,3.5
8776,2025-03-01 21:30:00,3.5
8777,2025-03-01 21:32:00,3.5
8778,2025-03-01 21:34:00,3.5
8779,2025-03-01 21:36:00,3.5
8780,2025-03-01 21:38:00,3.5
8781,2025-03-01 21:40:00,3.5
8782,2025-03-01 21:42:00,3.5
8783,2025-03-01 21:44:00,3.5
8784,2025-03-01 21:46:00,3.5
8785,2025-03-01 21:48:00,3.5
8786,2025-03-01 21:50:00,3.5
8787,2025-03-01 21:52:00,3.5
8788,2025-03-01 21:54:00,3.5
8789,2025-03-01 21:56:00,3.5
8790,2025-03-01 21:58:00,3.5
8791,2025-03-01 22:00:00,3.5
8792,2025-03-01 22:02:00,3.5
8793,2025-03-01 22:04:00,3.5
8794,2025-03-01 22:06:00,3.5
8795,2025-03-01 22:08:00,3.5
8796,2025-03-01 22:10:00,3.5
8797,2025-03-01 22:12:00,3.5
8798,2025-03-01 22:14:00,3.5
8799,2025-03-01 22:16:00,3.5
8800,2025-03-01 22:18:00,3.5
8801,2025-03-01 22:20:00,3.5
8802,2025-03-01 22:22:00,3.5
8803,2025-03-01 22:24:00,3.5
8804,2025-03-01 22:26:00,3.5
8805,2025-03-01 22:28:00,3.5
8806,2025-03-01 22:30:00,3.5
8807,2025-03-01 22:32:00,3.5
8808,2025-03-01 22:34:00,3.5
8809,2025-03-01 22:36:00,3.5
8810,2025-03-01 22:38:00,3.5
8811,2025-03-01 22:40:00,3.5
8812,2025-03-01 22:42:00,3.5
8813,2025-03-01 22:44:00,3.5
8814,2025-03-01 22:46:00,3.5
8815,2025-03-01 22:48:00,3.0
8816,2025-03-01 22:50:00,3.0
8817,2025-03-01 22:52:00,3.0
8818,2025-03-01 22:54:00,3.0
8819,2025-03-01 22:56:00,3.0
8820,2025-03-01 22:58:00,3.0
8821,2025-03-01 23:00:00,3.0
8822,2025-03-01 23:02:00,3.0
8823,2025-03-01 23:04:00,3.0
8824,2025-03-01 23:06:00,3.0
8825,2025-03-01 23:08:00,3.0
8826,2025-03-01 23:10:00,3.0
8827,2025-03-01 23:12:00,3.0
8828,2025-03-01 23:14:00,3.0
8829,2025-03-01 23:16:00,3.0
8830,2025-03-01 23:18:00,3.0
8831,2025-03-01 23:20:00,3.0
