Logger 1,Time,Celsius(°C)
6733,2025-02-27 01:24:00,5.0
6734,2025-02-27 01:26:00,5.0
6735,2025-02-27 01:28:00,5.0
6736,2025-02-27 01:30:00,5.0
6737,2025-02-27 01:32:00,5.0
6738,2025-02-27 01:34:00,5.0
6739,2025-02-27 01:36:00,5.0
6740,2025-02-27 01:38:00,5.0
6741,2025-02-27 01:40:00,5.0
6742,2025-02-27 01:42:00,5.0
6743,2025-02-27 01:44:00,5.0
6744,2025-02-27 01:46:00,5.0
6745,2025-02-27 01:48:00,5.0
6746,2025-02-27 01:50:00,5.0
6747,2025-02-27 01:52:00,5.0
6748,2025-02-27 01:54:00,5.0
6749,2025-02-27 01:56:00,5.0
6750,2025-02-27 01:58:00,5.0
6751,2025-02-27 02:00:00,5.0
6752,2025-02-27 02:02:00,5.0
6753,2025-02-27 02:04:00,5.0
6754,2025-02-27 02:06:00,5.0
6755,2025-02-27 02:08:00,5.0
6756,2025-02-27 02:10:00,5.0
6757,2025-02-27 02:12:00,5.0
6758,2025-02-27 02:14:00,5.0
6759,2025-02-27 02:16:00,5.0
6760,2025-02-27 02:18:00,5.0
6761,2025-02-27 02:20:00,5.0
6762,2025-02-27 02:22:00,5.0
6763,2025-02-27 02:24:00,5.0
6764,2025-02-27 02:26:00,5.0
6765,2025-02-27 02:28:00,5.0
6766,2025-02-27 02:30:00,5.0
6767,2025-02-27 02:32:00,5.0
6768,2025-02-27 02:34:00,5.0
6769,2025-02-27 02:36:00,5.0
6770,2025-02-27 02:38:00,5.0
6771,2025-02-27 02:40:00,5.0
6772,2025-02-27 02:42:00,5.0
6773,2025-02-27 02:44:00,5.0
6774,2025-02-27 02:46:00,5.0
6775,2025-02-27 02:48:00,5.0
6776,2025-02-27 02:50:00,5.0
6777,2025-02-27 02:52:00,5.0
6778,2025-02-27 02:54:00,5.0
6779,2025-02-27 02:56:00,5.0
6780,2025-02-27 02:58:00,5.0
6781,2025-02-27 03:00:00,5.0
6782,2025-02-27 03:02:00,5.0
6783,2025-02-27 03:04:00,5.0
6784,2025-02-27 03:06:00,5.0
6785,2025-02-27 03:08:00,5.0
6786,2025-02-27 03:10:00,5.0
6787,2025-02-27 03:12:00,5.0
6788,2025-02-27 03:14:00,5.0
6789,2025-02-27 03:16:00,5.0
6790,2025-02-27 03:18:00,4.5
6791,2025-02-27 03:20:00,5.0
6792,2025-02-27 03:22:00,5.0
6793,2025-02-27 03:24:00,4.5
6794,2025-02-27 03:26:00,4.5
6795,2025-02-27 03:28:00,4.5
6796,2025-02-27 03:30:00,4.5
6797,2025-02-27 03:32:00,4.5
6798,2025-02-27 03:34:00,4.5
6799,2025-02-27 03:36:00,4.5
6800,2025-02-27 03:38:00,4.5
6801,2025-02-27 03:40:00,4.5
6802,2025-02-27 03:42:00,4.5
6803,2025-02-27 03:44:00,4.5
6804,2025-02-27 03:46:00,4.5
6805,2025-02-27 03:48:00,4.5
6806,2025-02-27 03:50:00,4.5
6807,2025-02-27 03:52:00,4.5
6808,2025-02-27 03:54:00,4.5
6809,2025-02-27 03:56:00,4.5
6810,2025-02-27 03:58:00,4.5
6811,2025-02-27 04:00:00,4.5
6812,2025-02-27 04:02:00,4.5
6813,2025-02-27 04:04:00,4.5
6814,2025-02-27 04:06:00,4.5
6815,2025-02-27 04:08:00,4.5
6816,2025-02-27 04:10:00,4.5
6817,2025-02-27 04:12:00,4.5
6818,2025-02-27 04:14:00,4.5
6819,2025-02-27 04:16:00,4.5
6820,2025-02-27 04:18:00,4.5
6821,2025-02-27 04:20:00,4.5
6822,2025-02-27 04:22:00,4.5
6823,2025-02-27 04:24:00,4.5
6824,2025-02-27 04:26:00,4.5
6825,2025-02-27 04:28:00,4.5
6826,2025-02-27 04:30:00,4.5
6827,2025-02-27 04:32:00,4.5
6828,2025-02-27 04:34:00,4.5
6829,2025-02-27 04:36:00,4.5
6830,2025-02-27 04:38:00,4.5
6831,2025-02-27 04:40:00,4.5
6832,2025-02-27 04:42:00,4.5
6833,2025-02-27 04:44:00,4.5
6834,2025-02-27 04:46:00,4.5
6835,2025-02-27 04:48:00,4.5
6836,2025-02-27 04:50:00,4.5
6837,2025-02-27 04:52:00,4.5
6838,2025-02-27 04:54:00,4.5
6839,2025-02-27 04:56:00,4.5
6840,2025-02-27 04:58:00,4.5
6841,2025-02-27 05:00:00,4.5
6842,2025-02-27 05:02:00,4.5
6843,2025-02-27 05:04:00,4.5
6844,2025-02-27 05:06:00,4.5
6845,2025-02-27 05:08:00,4.5
6846,2025-02-27 05:10:00,4.5
6847,2025-02-27 05:12:00,4.5
6848,2025-02-27 05:14:00,4.5
6849,2025-02-27 05:16:00,4.5
6850,2025-02-27 05:18:00,4.5
6851,2025-02-27 05:20:00,4.5
6852,2025-02-27 05:22:00,4.5
6853,2025-02-27 05:24:00,4.5
6854,2025-02-27 05:26:00,4.5
6855,2025-02-27 05:28:00,4.5
6856,2025-02-27 05:30:00,4.5
6857,2025-02-27 05:32:00,4.5
6858,2025-02-27 05:34:00,4.5
6859,2025-02-27 05:36:00,4.5
6860,2025-02-27 05:38:00,4.5
6861,2025-02-27 05:40:00,4.5
6862,2025-02-27 05:42:00,4.5
6863,2025-02-27 05:44:00,4.5
6864,2025-02-27 05:46:00,4.5
6865,2025-02-27 05:48:00,4.5
6866,2025-02-27 05:50:00,4.5
6867,2025-02-27 05:52:00,4.5
6868,2025-02-27 05:54:00,4.5
6869,2025-02-27 05:56:00,4.5
6870,2025-02-27 05:58:00,4.5
6871,2025-02-27 06:00:00,4.5
6872,2025-02-27 06:02:00,4.5
6873,2025-02-27 06:04:00,4.5
6874,2025-02-27 06:06:00,4.5
6875,2025-02-27 06:08:00,4.5
6876,2025-02-27 06:10:00,4.5
6877,2025-02-27 06:12:00,4.5
6878,2025-02-27 06:14:00,4.5
6879,2025-02-27 06:16:00,4.5
6880,2025-02-27 06:18:00,4.5
6881,2025-02-27 06:20:00,4.5
6882,2025-02-27 06:22:00,4.5
6883,2025-02-27 06:24:00,4.5
6884,2025-02-27 06:26:00,4.5
6885,2025-02-27 06:28:00,4.5
6886,2025-02-27 06:30:00,4.5
6887,2025-02-27 06:32:00,4.5
6888,2025-02-27 06:34:00,4.5
6889,2025-02-27 06:36:00,4.5
6890,2025-02-27 06:38:00,4.5
6891,2025-02-27 06:40:00,4.5
6892,2025-02-27 06:42:00,4.5
6893,2025-02-27 06:44:00,4.5
6894,2025-02-27 06:46:00,4.5
6895,2025-02-27 06:48:00,4.5
6896,2025-02-27 06:50:00,4.5
6897,2025-02-27 06:52:00,4.5
6898,2025-02-27 06:54:00,4.5
6899,2025-02-27 06:56:00,4.5
6900,2025-02-27 06:58:00,4.5
6901,2025-02-27 07:00:00,4.5
6902,2025-02-27 07:02:00,4.5
6903,2025-02-27 07:04:00,4.5
6904,2025-02-27 07:06:00,4.5
6905,2025-02-27 07:08:00,4.5
6906,2025-02-27 07:10:00,4.5
6907,2025-02-27 07:12:00,4.5
6908,2025-02-27 07:14:00,4.5
6909,2025-02-27 07:16:00,4.5
6910,2025-02-27 07:18:00,4.5
6911,2025-02-27 07:20:00,4.5
6912,2025-02-27 07:22:00,4.5
6913,2025-02-27 07:24:00,4.5
6914,2025-02-27 07:26:00,4.5
6915,2025-02-27 07:28:00,4.5
6916,2025-02-27 07:30:00,4.0
6917,2025-02-27 07:32:00,4.5
6918,2025-02-27 07:34:00,4.5
6919,2025-02-27 07:36:00,4.0
6920,2025-02-27 07:38:00,4.5
6921,2025-02-27 07:40:00,4.5
6922,2025-02-27 07:42:00,4.0
6923,2025-02-27 07:44:00,4.0
6924,2025-02-27 07:46:00,4.0
6925,2025-02-27 07:48:00,4.0
6926,2025-02-27 07:50:00,4.0
6927,2025-02-27 07:52:00,4.0
6928,2025-02-27 07:54:00,4.0
6929,2025-02-27 07:56:00,4.0
6930,2025-02-27 07:58:00,4.0
6931,2025-02-27 08:00:00,4.0
6932,2025-02-27 08:02:00,4.0
6933,2025-02-27 08:04:00,4.0
6934,2025-02-27 08:06:00,4.0
6935,2025-02-27 08:08:00,4.0
6936,2025-02-27 08:10:00,4.0
6937,2025-02-27 08:12:00,4.0
6938,2025-02-27 08:14:00,4.0
6939,2025-02-27 08:16:00,4.0
6940,2025-02-27 08:18:00,4.0
6941,2025-02-27 08:20:00,4.0
6942,2025-02-27 08:22:00,4.0
6943,2025-02-27 08:24:00,4.0
6944,2025-02-27 08:26:00,4.0
6945,2025-02-27 08:28:00,4.0
6946,2025-02-27 08:30:00,4.0
6947,2025-02-27 08:32:00,4.0
6948,2025-02-27 08:34:00,4.0
6949,2025-02-27 08:36:00,4.0
6950,2025-02-27 08:38:00,4.0
6951,2025-02-27 08:40:00,4.0
6952,2025-02-27 08:42:00,4.0
6953,2025-02-27 08:44:00,4.0
6954,2025-02-27 08:46:00,4.0
6955,2025-02-27 08:48:00,4.0
6956,2025-02-27 08:50:00,4.0
6957,2025-02-27 08:52:00,4.0
6958,2025-02-27 08:54:00,4.0
6959,2025-02-27 08:56:00,4.0
6960,2025-02-27 08:58:00,4.0
6961,2025-02-27 09:00:00,4.0
6962,2025-02-27 09:02:00,4.0
6963,2025-02-27 09:04:00,4.0
6964,2025-02-27 09:06:00,4.0
6965,2025-02-27 09:08:00,4.0
6966,2025-02-27 09:10:00,4.0
6967,2025-02-27 09:12:00,4.0
6968,2025-02-27 09:14:00,4.0
6969,2025-02-27 09:16:00,4.0
6970,2025-02-27 09:18:00,4.0
6971,2025-02-27 09:20:00,4.0
6972,2025-02-27 09:22:00,4.0
6973,2025-02-27 09:24:00,4.0
6974,2025-02-27 09:26:00,4.0
6975,2025-02-27 09:28:00,4.0
6976,2025-02-27 09:30:00,4.0
6977,2025-02-27 09:32:00,4.0
6978,2025-02-27 09:34:00,4.0
6979,2025-02-27 09:36:00,4.0
6980,2025-02-27 09:38:00,4.0
6981,2025-02-27 09:40:00,4.0
6982,2025-02-27 09:42:00,4.0
6983,2025-02-27 09:44:00,4.0
6984,2025-02-27 09:46:00,4.0
6985,2025-02-27 09:48:00,4.0
6986,2025-02-27 09:50:00,4.0
6987,2025-02-27 09:52:00,4.0
6988,2025-02-27 09:54:00,4.0
6989,2025-02-27 09:56:00,4.0
6990,2025-02-27 09:58:00,4.0
6991,2025-02-27 10:00:00,4.0
6992,2025-02-27 10:02:00,4.0
6993,2025-02-27 10:04:00,4.0
6994,2025-02-27 10:06:00,4.0
6995,2025-02-27 10:08:00,4.0
6996,2025-02-27 10:10:00,4.0
6997,2025-02-27 10:12:00,4.0
6998,2025-02-27 10:14:00,4.0
6999,2025-02-27 10:16:00,4.0
7000,2025-02-27 10:18:00,4.0
7001,2025-02-27 10:20:00,4.0
7002,2025-02-27 10:22:00,4.0
7003,2025-02-27 10:24:00,4.0
7004,2025-02-27 10:26:00,4.0
7005,2025-02-27 10:28:00,4.0
7006,2025-02-27 10:30:00,4.5
7007,2025-02-27 10:32:00,4.5
7008,2025-02-27 10:34:00,4.0
7009,2025-02-27 10:36:00,4.5
7010,2025-02-27 10:38:00,4.5
7011,2025-02-27 10:40:00,4.5
7012,2025-02-27 10:42:00,4.5
7013,2025-02-27 10:44:00,4.5
7014,2025-02-27 10:46:00,4.5
7015,2025-02-27 10:48:00,4.5
7016,2025-02-27 10:50:00,4.5
7017,2025-02-27 10:52:00,4.5
7018,2025-02-27 10:54:00,4.5
7019,2025-02-27 10:56:00,4.5
7020,2025-02-27 10:58:00,4.5
7021,2025-02-27 11:00:00,4.5
7022,2025-02-27 11:02:00,4.5
7023,2025-02-27 11:04:00,4.5
7024,2025-02-27 11:06:00,4.5
7025,2025-02-27 11:08:00,4.5
7026,2025-02-27 11:10:00,4.5
7027,2025-02-27 11:12:00,4.5
7028,2025-02-27 11:14:00,4.5
7029,2025-02-27 11:16:00,4.5
7030,2025-02-27 11:18:00,4.5
7031,2025-02-27 11:20:00,4.5
7032,2025-02-27 11:22:00,4.5
7033,2025-02-27 11:24:00,4.5
7034,2025-02-27 11:26:00,4.5
7035,2025-02-27 11:28:00,4.5
7036,2025-02-27 11:30:00,4.5
7037,2025-02-27 11:32:00,4.5
7038,2025-02-27 11:34:00,4.5
7039,2025-02-27 11:36:00,4.5
7040,2025-02-27 11:38:00,4.5
7041,2025-02-27 11:40:00,4.5
7042,2025-02-27 11:42:00,4.5
7043,2025-02-27 11:44:00,4.5
7044,2025-02-27 11:46:00,4.5
7045,2025-02-27 11:48:00,4.5
7046,2025-02-27 11:50:00,4.5
7047,2025-02-27 11:52:00,4.5
7048,2025-02-27 11:54:00,4.5
7049,2025-02-27 11:56:00,4.5
7050,2025-02-27 11:58:00,4.5
7051,2025-02-27 12:00:00,4.5
7052,2025-02-27 12:02:00,4.5
7053,2025-02-27 12:04:00,4.5
7054,2025-02-27 12:06:00,4.5
7055,2025-02-27 12:08:00,4.5
7056,2025-02-27 12:10:00,4.5
7057,2025-02-27 12:12:00,4.5
7058,2025-02-27 12:14:00,4.5
7059,2025-02-27 12:16:00,4.5
7060,2025-02-27 12:18:00,4.5
7061,2025-02-27 12:20:00,4.5
7062,2025-02-27 12:22:00,4.5
7063,2025-02-27 12:24:00,4.5
7064,2025-02-27 12:26:00,4.5
7065,2025-02-27 12:28:00,4.5
7066,2025-02-27 12:30:00,4.5
7067,2025-02-27 12:32:00,4.5
7068,2025-02-27 12:34:00,4.5
7069,2025-02-27 12:36:00,4.5
7070,2025-02-27 12:38:00,4.5
7071,2025-02-27 12:40:00,4.5
7072,2025-02-27 12:42:00,4.5
7073,2025-02-27 12:44:00,4.5
7074,2025-02-27 12:46:00,4.5
7075,2025-02-27 12:48:00,4.5
7076,2025-02-27 12:50:00,4.5
7077,2025-02-27 12:52:00,4.5
7078,2025-02-27 12:54:00,4.5
7079,2025-02-27 12:56:00,4.5
7080,2025-02-27 12:58:00,4.5
7081,2025-02-27 13:00:00,4.5
7082,2025-02-27 13:02:00,4.5
7083,2025-02-27 13:04:00,4.5
7084,2025-02-27 13:06:00,4.5
7085,2025-02-27 13:08:00,4.5
7086,2025-02-27 13:10:00,4.5
7087,2025-02-27 13:12:00,4.5
7088,2025-02-27 13:14:00,4.5
7089,2025-02-27 13:16:00,4.5
7090,2025-02-27 13:18:00,4.5
7091,2025-02-27 13:20:00,4.5
7092,2025-02-27 13:22:00,4.5
7093,2025-02-27 13:24:00,4.5
7094,2025-02-27 13:26:00,4.5
7095,2025-02-27 13:28:00,4.5
7096,2025-02-27 13:30:00,4.5
7097,2025-02-27 13:32:00,4.5
7098,2025-02-27 13:34:00,4.5
7099,2025-02-27 13:36:00,4.5
7100,2025-02-27 13:38:00,4.5
7101,2025-02-27 13:40:00,4.5
7102,2025-02-27 13:42:00,4.5
7103,2025-02-27 13:44:00,4.5
7104,2025-02-27 13:46:00,4.5
7105,2025-02-27 13:48:00,4.5
7106,2025-02-27 13:50:00,4.5
7107,2025-02-27 13:52:00,4.5
7108,2025-02-27 13:54:00,4.5
7109,2025-02-27 13:56:00,4.5
7110,2025-02-27 13:58:00,4.5
7111,2025-02-27 14:00:00,4.5
7112,2025-02-27 14:02:00,4.5
7113,2025-02-27 14:04:00,4.5
7114,2025-02-27 14:06:00,4.5
7115,2025-02-27 14:08:00,4.5
7116,2025-02-27 14:10:00,4.5
7117,2025-02-27 14:12:00,4.5
7118,2025-02-27 14:14:00,4.5
7119,2025-02-27 14:16:00,4.5
7120,2025-02-27 14:18:00,4.5
7121,2025-02-27 14:20:00,4.5
7122,2025-02-27 14:22:00,4.5
7123,2025-02-27 14:24:00,4.5
7124,2025-02-27 14:26:00,4.5
7125,2025-02-27 14:28:00,4.5
7126,2025-02-27 14:30:00,4.5
7127,2025-02-27 14:32:00,4.5
7128,2025-02-27 14:34:00,4.5
7129,2025-02-27 14:36:00,4.5
7130,2025-02-27 14:38:00,4.5
7131,2025-02-27 14:40:00,4.5
7132,2025-02-27 14:42:00,4.5
7133,2025-02-27 14:44:00,4.5
7134,2025-02-27 14:46:00,4.5
7135,2025-02-27 14:48:00,4.5
7136,2025-02-27 14:50:00,4.5
7137,2025-02-27 14:52:00,4.5
7138,2025-02-27 14:54:00,4.5
7139,2025-02-27 14:56:00,4.5
7140,2025-02-27 14:58:00,4.5
7141,2025-02-27 15:00:00,4.5
7142,2025-02-27 15:02:00,4.5
7143,2025-02-27 15:04:00,4.5
7144,2025-02-27 15:06:00,4.5
7145,2025-02-27 15:08:00,5.0
7146,2025-02-27 15:10:00,5.0
7147,2025-02-27 15:12:00,5.0
7148,2025-02-27 15:14:00,5.0
7149,2025-02-27 15:16:00,5.0
7150,2025-02-27 15:18:00,5.0
7151,2025-02-27 15:20:00,5.0
7152,2025-02-27 15:22:00,5.0
7153,2025-02-27 15:24:00,5.0
7154,2025-02-27 15:26:00,5.0
7155,2025-02-27 15:28:00,5.0
7156,2025-02-27 15:30:00,5.0
7157,2025-02-27 15:32:00,5.0
7158,2025-02-27 15:34:00,5.0
7159,2025-02-27 15:36:00,5.0
7160,2025-02-27 15:38:00,5.0
7161,2025-02-27 15:40:00,5.0
7162,2025-02-27 15:42:00,5.0
7163,2025-02-27 15:44:00,5.0
7164,2025-02-27 15:46:00,5.0
7165,2025-02-27 15:48:00,5.0
7166,2025-02-27 15:50:00,5.0
7167,2025-02-27 15:52:00,5.0
7168,2025-02-27 15:54:00,5.0
7169,2025-02-27 15:56:00,5.0
7170,2025-02-27 15:58:00,5.0
7171,2025-02-27 16:00:00,5.0
7172,2025-02-27 16:02:00,5.0
7173,2025-02-27 16:04:00,5.0
7174,2025-02-27 16:06:00,5.0
7175,2025-02-27 16:08:00,5.0
7176,2025-02-27 16:10:00,5.0
7177,2025-02-27 16:12:00,5.0
7178,2025-02-27 16:14:00,5.0
7179,2025-02-27 16:16:00,5.0
7180,2025-02-27 16:18:00,5.0
7181,2025-02-27 16:20:00,5.0
7182,2025-02-27 16:22:00,5.0
7183,2025-02-27 16:24:00,5.0
7184,2025-02-27 16:26:00,5.0
7185,2025-02-27 16:28:00,5.0
7186,2025-02-27 16:30:00,5.0
7187,2025-02-27 16:32:00,5.0
7188,2025-02-27 16:34:00,5.0
7189,2025-02-27 16:36:00,5.0
7190,2025-02-27 16:38:00,5.0
7191,2025-02-27 16:40:00,5.0
7192,2025-02-27 16:42:00,5.0
7193,2025-02-27 16:44:00,5.0
7194,2025-02-27 16:46:00,5.0
7195,2025-02-27 16:48:00,5.0
7196,2025-02-27 16:50:00,5.0
7197,2025-02-27 16:52:00,5.0
7198,2025-02-27 16:54:00,5.0
7199,2025-02-27 16:56:00,5.0
7200,2025-02-27 16:58:00,5.0
7201,2025-02-27 17:00:00,5.0
7202,2025-02-27 17:02:00,5.0
7203,2025-02-27 17:04:00,5.0
7204,2025-02-27 17:06:00,5.0
7205,2025-02-27 17:08:00,5.0
7206,2025-02-27 17:10:00,5.0
7207,2025-02-27 17:12:00,5.0
7208,2025-02-27 17:14:00,5.0
7209,2025-02-27 17:16:00,5.0
7210,2025-02-27 17:18:00,5.0
7211,2025-02-27 17:20:00,5.0
7212,2025-02-27 17:22:00,5.0
7213,2025-02-27 17:24:00,5.0
7214,2025-02-27 17:26:00,5.0
7215,2025-02-27 17:28:00,5.0
7216,2025-02-27 17:30:00,5.0
7217,2025-02-27 17:32:00,5.0
7218,2025-02-27 17:34:00,5.0
7219,2025-02-27 17:36:00,5.0
7220,2025-02-27 17:38:00,5.0
7221,2025-02-27 17:40:00,5.0
7222,2025-02-27 17:42:00,5.0
7223,2025-02-27 17:44:00,5.0
7224,2025-02-27 17:46:00,5.0
7225,2025-02-27 17:48:00,5.0
7226,2025-02-27 17:50:00,5.0
7227,2025-02-27 17:52:00,5.0
7228,2025-02-27 17:54:00,5.0
7229,2025-02-27 17:56:00,5.0
7230,2025-02-27 17:58:00,5.0
7231,2025-02-27 18:00:00,5.0
7232,2025-02-27 18:02:00,5.0
7233,2025-02-27 18:04:00,5.0
7234,2025-02-27 18:06:00,5.0
7235,2025-02-27 18:08:00,5.0
7236,2025-02-27 18:10:00,5.0
7237,2025-02-27 18:12:00,5.0
7238,2025-02-27 18:14:00,5.0
7239,2025-02-27 18:16:00,5.0
7240,2025-02-27 18:18:00,5.0
7241,2025-02-27 18:20:00,5.0
7242,2025-02-27 18:22:00,5.0
7243,2025-02-27 18:24:00,5.0
7244,2025-02-27 18:26:00,5.0
7245,2025-02-27 18:28:00,5.0
7246,2025-02-27 18:30:00,5.0
7247,2025-02-27 18:32:00,5.0
7248,2025-02-27 18:34:00,5.0
7249,2025-02-27 18:36:00,5.0
7250,2025-02-27 18:38:00,5.0
7251,2025-02-27 18:40:00,5.0
7252,2025-02-27 18:42:00,5.0
7253,2025-02-27 18:44:00,5.0
7254,2025-02-27 18:46:00,5.0
7255,2025-02-27 18:48:00,5.0
7256,2025-02-27 18:50:00,5.0
7257,2025-02-27 18:52:00,5.0
7258,2025-02-27 18:54:00,5.0
7259,2025-02-27 18:56:00,5.0
7260,2025-02-27 18:58:00,5.0
7261,2025-02-27 19:00:00,5.0
7262,2025-02-27 19:02:00,5.0
7263,2025-02-27 19:04:00,5.0
7264,2025-02-27 19:06:00,5.0
7265,2025-02-27 19:08:00,5.0
7266,2025-02-27 19:10:00,5.0
7267,2025-02-27 19:12:00,5.0
7268,2025-02-27 19:14:00,5.0
7269,2025-02-27 19:16:00,5.0
7270,2025-02-27 19:18:00,5.0
7271,2025-02-27 19:20:00,5.0
7272,2025-02-27 19:22:00,5.0
7273,2025-02-27 19:24:00,5.0
7274,2025-02-27 19:26:00,5.0
7275,2025-02-27 19:28:00,5.0
7276,2025-02-27 19:30:00,5.0
7277,2025-02-27 19:32:00,5.0
7278,2025-02-27 19:34:00,5.0
7279,2025-02-27 19:36:00,5.0
7280,2025-02-27 19:38:00,5.0
7281,2025-02-27 19:40:00,5.0
7282,2025-02-27 19:42:00,5.0
7283,2025-02-27 19:44:00,5.0
7284,2025-02-27 19:46:00,5.0
7285,2025-02-27 19:48:00,5.0
7286,2025-02-27 19:50:00,5.0
7287,2025-02-27 19:52:00,5.0
7288,2025-02-27 19:54:00,5.0
7289,2025-02-27 19:56:00,5.0
7290,2025-02-27 19:58:00,5.0
7291,2025-02-27 20:00:00,5.0
7292,2025-02-27 20:02:00,5.0
7293,2025-02-27 20:04:00,5.0
7294,2025-02-27 20:06:00,5.0
7295,2025-02-27 20:08:00,5.0
7296,2025-02-27 20:10:00,5.0
7297,2025-02-27 20:12:00,5.0
7298,2025-02-27 20:14:00,5.0
7299,2025-02-27 20:16:00,5.0
7300,2025-02-27 20:18:00,5.0
7301,2025-02-27 20:20:00,5.0
7302,2025-02-27 20:22:00,5.0
7303,2025-02-27 20:24:00,5.0
7304,2025-02-27 20:26:00,5.0
7305,2025-02-27 20:28:00,5.0
7306,2025-02-27 20:30:00,5.0
7307,2025-02-27 20:32:00,4.5
7308,2025-02-27 20:34:00,4.5
7309,2025-02-27 20:36:00,4.5
7310,2025-02-27 20:38:00,4.5
7311,2025-02-27 20:40:00,5.0
7312,2025-02-27 20:42:00,4.5
7313,2025-02-27 20:44:00,4.5
7314,2025-02-27 20:46:00,4.5
7315,2025-02-27 20:48:00,4.5
7316,2025-02-27 20:50:00,4.5
7317,2025-02-27 20:52:00,4.5
7318,2025-02-27 20:54:00,4.5
7319,2025-02-27 20:56:00,4.5
7320,2025-02-27 20:58:00,4.5
7321,2025-02-27 21:00:00,4.5
7322,2025-02-27 21:02:00,4.5
7323,2025-02-27 21:04:00,4.5
7324,2025-02-27 21:06:00,4.5
7325,2025-02-27 21:08:00,4.5
7326,2025-02-27 21:10:00,4.5
7327,2025-02-27 21:12:00,4.5
7328,2025-02-27 21:14:00,4.5
7329,2025-02-27 21:16:00,4.5
7330,2025-02-27 21:18:00,4.5
7331,2025-02-27 21:20:00,4.5
7332,2025-02-27 21:22:00,4.5
7333,2025-02-27 21:24:00,4.5
7334,2025-02-27 21:26:00,4.5
7335,2025-02-27 21:28:00,4.5
7336,2025-02-27 21:30:00,4.5
7337,2025-02-27 21:32:00,4.5
7338,2025-02-27 21:34:00,4.5
7339,2025-02-27 21:36:00,4.5
7340,2025-02-27 21:38:00,4.5
7341,2025-02-27 21:40:00,4.5
7342,2025-02-27 21:42:00,4.5
7343,2025-02-27 21:44:00,4.5
7344,2025-02-27 21:46:00,4.5
7345,2025-02-27 21:48:00,4.5
7346,2025-02-27 21:50:00,4.5
7347,2025-02-27 21:52:00,4.5
7348,2025-02-27 21:54:00,4.5
7349,2025-02-27 21:56:00,4.5
7350,2025-02-27 21:58:00,4.5
7351,2025-02-27 22:00:00,4.5
7352,2025-02-27 22:02:00,4.5
7353,2025-02-27 22:04:00,4.5
7354,2025-02-27 22:06:00,4.5
7355,2025-02-27 22:08:00,4.5
7356,2025-02-27 22:10:00,4.5
7357,2025-02-27 22:12:00,4.5
7358,2025-02-27 22:14:00,4.5
7359,2025-02-27 22:16:00,4.5
7360,2025-02-27 22:18:00,4.5
7361,2025-02-27 22:20:00,4.5
7362,2025-02-27 22:22:00,4.5
7363,2025-02-27 22:24:00,4.5
7364,2025-02-27 22:26:00,4.5
7365,2025-02-27 22:28:00,4.5
7366,2025-02-27 22:30:00,4.5
7367,2025-02-27 22:32:00,4.5
7368,2025-02-27 22:34:00,4.5
7369,2025-02-27 22:36:00,4.5
7370,2025-02-27 22:38:00,4.5
7371,2025-02-27 22:40:00,4.5
7372,2025-02-27 22:42:00,4.5
7373,2025-02-27 22:44:00,4.5
7374,2025-02-27 22:46:00,4.5
7375,2025-02-27 22:48:00,4.5
7376,2025-02-27 22:50:00,4.5
7377,2025-02-27 22:52:00,4.5
7378,2025-02-27 22:54:00,4.5
7379,2025-02-27 22:56:00,4.5
7380,2025-02-27 22:58:00,4.5
7381,2025-02-27 23:00:00,4.5
7382,2025-02-27 23:02:00,4.5
7383,2025-02-27 23:04:00,4.5
7384,2025-02-27 23:06:00,4.5
7385,2025-02-27 23:08:00,4.5
7386,2025-02-27 23:10:00,4.5
7387,2025-02-27 23:12:00,4.5
7388,2025-02-27 23:14:00,4.5
7389,2025-02-27 23:16:00,4.5
7390,2025-02-27 23:18:00,4.5
7391,2025-02-27 23:20:00,4.5
7392,2025-02-27 23:22:00,4.5
7393,2025-02-27 23:24:00,4.5
7394,2025-02-27 23:26:00,4.5
7395,2025-02-27 23:28:00,4.5
7396,2025-02-27 23:30:00,4.5
7397,2025-02-27 23:32:00,4.5
7398,2025-02-27 23:34:00,4.5
7399,2025-02-27 23:36:00,4.5
7400,2025-02-27 23:38:00,4.5
7401,2025-02-27 23:40:00,4.5
7402,2025-02-27 23:42:00,4.5
7403,2025-02-27 23:44:00,4.5
7404,2025-02-27 23:46:00,4.5
7405,2025-02-27 23:48:00,4.5
7406,2025-02-27 23:50:00,4.5
7407,2025-02-27 23:52:00,4.5
7408,2025-02-27 23:54:00,4.5
7409,2025-02-27 23:56:00,4.5
7410,2025-02-27 23:58:00,4.5
7411,2025-02-28 00:00:00,4.5
7412,2025-02-28 00:02:00,4.5
7413,2025-02-28 00:04:00,4.5
7414,2025-02-28 00:06:00,4.5
7415,2025-02-28 00:08:00,4.5
7416,2025-02-28 00:10:00,4.5
7417,2025-02-28 00:12:00,4.5
7418,2025-02-28 00:14:00,4.5
7419,2025-02-28 00:16:00,4.5
7420,2025-02-28 00:18:00,4.5
7421,2025-02-28 00:20:00,4.5
7422,2025-02-28 00:22:00,4.5
7423,2025-02-28 00:24:00,4.5
7424,2025-02-28 00:26:00,4.5
7425,2025-02-28 00:28:00,4.5
7426,2025-02-28 00:30:00,4.5
7427,2025-02-28 00:32:00,4.5
7428,2025-02-28 00:34:00,4.5
7429,2025-02-28 00:36:00,4.5
7430,2025-02-28 00:38:00,4.5
7431,2025-02-28 00:40:00,4.5
