Logger 3,Time,Celsius(°C)
7712,2025-02-28 10:02:00,5.0
7713,2025-02-28 10:04:00,5.0
7714,2025-02-28 10:06:00,5.0
7715,2025-02-28 10:08:00,5.0
7716,2025-02-28 10:10:00,5.0
7717,2025-02-28 10:12:00,5.0
7718,2025-02-28 10:14:00,5.0
7719,2025-02-28 10:16:00,5.0
7720,2025-02-28 10:18:00,5.0
7721,2025-02-28 10:20:00,5.0
7722,2025-02-28 10:22:00,5.0
7723,2025-02-28 10:24:00,5.0
7724,2025-02-28 10:26:00,5.0
7725,2025-02-28 10:28:00,5.5
7726,2025-02-28 10:30:00,5.5
7727,2025-02-28 10:32:00,5.5
7728,2025-02-28 10:34:00,5.5
7729,2025-02-28 10:36:00,5.5
7730,2025-02-28 10:38:00,5.5
7731,2025-02-28 10:40:00,5.5
7732,2025-02-28 10:42:00,5.5
7733,2025-02-28 10:44:00,5.5
7734,2025-02-28 10:46:00,5.5
7735,2025-02-28 10:48:00,5.5
7736,2025-02-28 10:50:00,5.5
7737,2025-02-28 10:52:00,5.5
7738,2025-02-28 10:54:00,5.5
7739,2025-02-28 10:56:00,5.5
7740,2025-02-28 10:58:00,5.5
7741,2025-02-28 11:00:00,5.5
7742,2025-02-28 11:02:00,5.5
7743,2025-02-28 11:04:00,5.5
7744,2025-02-28 11:06:00,5.5
7745,2025-02-28 11:08:00,5.5
7746,2025-02-28 11:10:00,5.5
7747,2025-02-28 11:12:00,5.5
7748,2025-02-28 11:14:00,5.5
7749,2025-02-28 11:16:00,5.5
7750,2025-02-28 11:18:00,5.5
7751,2025-02-28 11:20:00,5.5
7752,2025-02-28 11:22:00,5.5
7753,2025-02-28 11:24:00,5.5
7754,2025-02-28 11:26:00,5.5
7755,2025-02-28 11:28:00,5.5
7756,2025-02-28 11:30:00,5.5
7757,2025-02-28 11:32:00,5.5
7758,2025-02-28 11:34:00,5.5
7759,2025-02-28 11:36:00,5.5
7760,2025-02-28 11:38:00,5.5
7761,2025-02-28 11:40:00,5.5
7762,2025-02-28 11:42:00,5.5
7763,2025-02-28 11:44:00,5.5
7764,2025-02-28 11:46:00,5.5
7765,2025-02-28 11:48:00,5.5
7766,2025-02-28 11:50:00,6.0
7767,2025-02-28 11:52:00,6.0
7768,2025-02-28 11:54:00,6.0
7769,2025-02-28 11:56:00,6.0
7770,2025-02-28 11:58:00,6.0
7771,2025-02-28 12:00:00,6.0
7772,2025-02-28 12:02:00,6.0
7773,2025-02-28 12:04:00,6.0
7774,2025-02-28 12:06:00,6.0
7775,2025-02-28 12:08:00,6.0
7776,2025-02-28 12:10:00,6.0
7777,2025-02-28 12:12:00,6.0
7778,2025-02-28 12:14:00,6.0
7779,2025-02-28 12:16:00,6.0
7780,2025-02-28 12:18:00,6.0
7781,2025-02-28 12:20:00,6.5
7782,2025-02-28 12:22:00,6.5
7783,2025-02-28 12:24:00,6.5
7784,2025-02-28 12:26:00,6.5
7785,2025-02-28 12:28:00,6.5
7786,2025-02-28 12:30:00,6.5
7787,2025-02-28 12:32:00,6.5
7788,2025-02-28 12:34:00,6.5
7789,2025-02-28 12:36:00,6.5
7790,2025-02-28 12:38:00,6.5
7791,2025-02-28 12:40:00,6.5
7792,2025-02-28 12:42:00,7.0
7793,2025-02-28 12:44:00,7.0
7794,2025-02-28 12:46:00,7.0
7795,2025-02-28 12:48:00,7.0
7796,2025-02-28 12:50:00,7.0
7797,2025-02-28 12:52:00,7.0
7798,2025-02-28 12:54:00,7.0
7799,2025-02-28 12:56:00,7.0
7800,2025-02-28 12:58:00,7.0
7801,2025-02-28 13:00:00,7.0
7802,2025-02-28 13:02:00,7.0
7803,2025-02-28 13:04:00,7.0
7804,2025-02-28 13:06:00,7.0
7805,2025-02-28 13:08:00,7.0
7806,2025-02-28 13:10:00,7.0
7807,2025-02-28 13:12:00,7.0
7808,2025-02-28 13:14:00,7.5
7809,2025-02-28 13:16:00,7.5
7810,2025-02-28 13:18:00,7.5
7811,2025-02-28 13:20:00,7.0
7812,2025-02-28 13:22:00,7.0
7813,2025-02-28 13:24:00,7.0
7814,2025-02-28 13:26:00,7.0
7815,2025-02-28 13:28:00,7.0
7816,2025-02-28 13:30:00,7.0
7817,2025-02-28 13:32:00,7.0
7818,2025-02-28 13:34:00,7.0
7819,2025-02-28 13:36:00,7.0
7820,2025-02-28 13:38:00,7.0
7821,2025-02-28 13:40:00,7.0
7822,2025-02-28 13:42:00,7.0
7823,2025-02-28 13:44:00,6.5
7824,2025-02-28 13:46:00,6.5
7825,2025-02-28 13:48:00,6.5
7826,2025-02-28 13:50:00,7.0
7827,2025-02-28 13:52:00,7.0
7828,2025-02-28 13:54:00,7.0
7829,2025-02-28 13:56:00,7.0
7830,2025-02-28 13:58:00,7.0
7831,2025-02-28 14:00:00,7.0
7832,2025-02-28 14:02:00,7.0
7833,2025-02-28 14:04:00,7.0
7834,2025-02-28 14:06:00,7.0
7835,2025-02-28 14:08:00,7.0
7836,2025-02-28 14:10:00,7.0
7837,2025-02-28 14:12:00,7.0
7838,2025-02-28 14:14:00,6.5
7839,2025-02-28 14:16:00,6.5
7840,2025-02-28 14:18:00,6.5
7841,2025-02-28 14:20:00,6.5
7842,2025-02-28 14:22:00,6.5
7843,2025-02-28 14:24:00,6.5
7844,2025-02-28 14:26:00,6.5
7845,2025-02-28 14:28:00,7.0
7846,2025-02-28 14:30:00,7.0
7847,2025-02-28 14:32:00,7.0
7848,2025-02-28 14:34:00,7.0
7849,2025-02-28 14:36:00,7.0
7850,2025-02-28 14:38:00,7.0
7851,2025-02-28 14:40:00,7.0
7852,2025-02-28 14:42:00,7.0
7853,2025-02-28 14:44:00,7.0
7854,2025-02-28 14:46:00,6.5
7855,2025-02-28 14:48:00,6.5
7856,2025-02-28 14:50:00,6.5
7857,2025-02-28 14:52:00,6.5
7858,2025-02-28 14:54:00,6.5
7859,2025-02-28 14:56:00,6.5
7860,2025-02-28 14:58:00,6.5
7861,2025-02-28 15:00:00,6.5
7862,2025-02-28 15:02:00,6.5
7863,2025-02-28 15:04:00,6.5
7864,2025-02-28 15:06:00,6.5
7865,2025-02-28 15:08:00,6.5
7866,2025-02-28 15:10:00,6.5
7867,2025-02-28 15:12:00,6.5
7868,2025-02-28 15:14:00,6.5
7869,2025-02-28 15:16:00,6.5
7870,2025-02-28 15:18:00,6.5
7871,2025-02-28 15:20:00,6.5
7872,2025-02-28 15:22:00,6.5
7873,2025-02-28 15:24:00,6.5
7874,2025-02-28 15:26:00,6.5
7875,2025-02-28 15:28:00,6.5
7876,2025-02-28 15:30:00,6.5
7877,2025-02-28 15:32:00,6.5
7878,2025-02-28 15:34:00,6.5
7879,2025-02-28 15:36:00,6.5
7880,2025-02-28 15:38:00,6.5
7881,2025-02-28 15:40:00,6.5
7882,2025-02-28 15:42:00,6.0
7883,2025-02-28 15:44:00,6.0
7884,2025-02-28 15:46:00,6.5
7885,2025-02-28 15:48:00,6.0
7886,2025-02-28 15:50:00,6.5
7887,2025-02-28 15:52:00,6.0
7888,2025-02-28 15:54:00,6.0
7889,2025-02-28 15:56:00,6.5
7890,2025-02-28 15:58:00,6.0
7891,2025-02-28 16:00:00,6.0
7892,2025-02-28 16:02:00,6.5
7893,2025-02-28 16:04:00,6.0
7894,2025-02-28 16:06:00,6.5
7895,2025-02-28 16:08:00,6.0
7896,2025-02-28 16:10:00,6.0
7897,2025-02-28 16:12:00,6.0
7898,2025-02-28 16:14:00,6.0
7899,2025-02-28 16:16:00,6.0
7900,2025-02-28 16:18:00,6.0
7901,2025-02-28 16:20:00,6.0
7902,2025-02-28 16:22:00,6.0
7903,2025-02-28 16:24:00,6.0
7904,2025-02-28 16:26:00,6.0
7905,2025-02-28 16:28:00,6.5
7906,2025-02-28 16:30:00,6.5
7907,2025-02-28 16:32:00,6.5
7908,2025-02-28 16:34:00,6.5
7909,2025-02-28 16:36:00,6.5
7910,2025-02-28 16:38:00,6.5
7911,2025-02-28 16:40:00,6.5
7912,2025-02-28 16:42:00,6.5
7913,2025-02-28 16:44:00,6.5
7914,2025-02-28 16:46:00,6.5
7915,2025-02-28 16:48:00,6.5
7916,2025-02-28 16:50:00,6.5
7917,2025-02-28 16:52:00,6.5
7918,2025-02-28 16:54:00,6.5
7919,2025-02-28 16:56:00,6.5
7920,2025-02-28 16:58:00,6.5
7921,2025-02-28 17:00:00,6.5
7922,2025-02-28 17:02:00,6.5
7923,2025-02-28 17:04:00,6.5
7924,2025-02-28 17:06:00,6.5
7925,2025-02-28 17:08:00,6.0
7926,2025-02-28 17:10:00,6.0
7927,2025-02-28 17:12:00,6.0
7928,2025-02-28 17:14:00,6.0
7929,2025-02-28 17:16:00,6.0
7930,2025-02-28 17:18:00,6.0
7931,2025-02-28 17:20:00,6.0
7932,2025-02-28 17:22:00,6.0
7933,2025-02-28 17:24:00,6.0
7934,2025-02-28 17:26:00,6.0
7935,2025-02-28 17:28:00,6.0
7936,2025-02-28 17:30:00,6.0
7937,2025-02-28 17:32:00,6.0
7938,2025-02-28 17:34:00,6.0
7939,2025-02-28 17:36:00,6.0
7940,2025-02-28 17:38:00,6.0
7941,2025-02-28 17:40:00,6.0
7942,2025-02-28 17:42:00,5.5
7943,2025-02-28 17:44:00,5.5
7944,2025-02-28 17:46:00,5.5
7945,2025-02-28 17:48:00,5.5
7946,2025-02-28 17:50:00,5.5
7947,2025-02-28 17:52:00,5.5
7948,2025-02-28 17:54:00,5.5
7949,2025-02-28 17:56:00,5.5
7950,2025-02-28 17:58:00,5.5
7951,2025-02-28 18:00:00,5.5
7952,2025-02-28 18:02:00,5.5
7953,2025-02-28 18:04:00,5.5
7954,2025-02-28 18:06:00,5.5
7955,2025-02-28 18:08:00,5.5
7956,2025-02-28 18:10:00,5.5
7957,2025-02-28 18:12:00,5.5
7958,2025-02-28 18:14:00,5.5
7959,2025-02-28 18:16:00,5.5
7960,2025-02-28 18:18:00,5.5
7961,2025-02-28 18:20:00,5.5
7962,2025-02-28 18:22:00,5.5
7963,2025-02-28 18:24:00,5.5
7964,2025-02-28 18:26:00,5.0
7965,2025-02-28 18:28:00,5.0
7966,2025-02-28 18:30:00,5.0
7967,2025-02-28 18:32:00,5.0
7968,2025-02-28 18:34:00,5.0
7969,2025-02-28 18:36:00,5.0
7970,2025-02-28 18:38:00,5.0
7971,2025-02-28 18:40:00,5.0
7972,2025-02-28 18:42:00,5.0
7973,2025-02-28 18:44:00,5.0
7974,2025-02-28 18:46:00,5.0
7975,2025-02-28 18:48:00,5.0
7976,2025-02-28 18:50:00,5.0
7977,2025-02-28 18:52:00,5.0
7978,2025-02-28 18:54:00,5.0
7979,2025-02-28 18:56:00,5.0
7980,2025-02-28 18:58:00,5.0
7981,2025-02-28 19:00:00,5.0
7982,2025-02-28 19:02:00,5.0
7983,2025-02-28 19:04:00,5.0
7984,2025-02-28 19:06:00,5.0
7985,2025-02-28 19:08:00,5.0
7986,2025-02-28 19:10:00,5.0
7987,2025-02-28 19:12:00,5.0
7988,2025-02-28 19:14:00,5.0
7989,2025-02-28 19:16:00,5.0
7990,2025-02-28 19:18:00,5.0
7991,2025-02-28 19:20:00,4.5
7992,2025-02-28 19:22:00,4.5
7993,2025-02-28 19:24:00,4.5
7994,2025-02-28 19:26:00,4.5
7995,2025-02-28 19:28:00,4.5
7996,2025-02-28 19:30:00,4.5
7997,2025-02-28 19:32:00,4.5
7998,2025-02-28 19:34:00,4.5
7999,2025-02-28 19:36:00,4.5
8000,2025-02-28 19:38:00,4.5
8001,2025-02-28 19:40:00,4.5
8002,2025-02-28 19:42:00,4.5
8003,2025-02-28 19:44:00,4.5
8004,2025-02-28 19:46:00,4.5
8005,2025-02-28 19:48:00,4.5
8006,2025-02-28 19:50:00,4.5
8007,2025-02-28 19:52:00,4.0
8008,2025-02-28 19:54:00,4.0
8009,2025-02-28 19:56:00,4.0
8010,2025-02-28 19:58:00,4.0
8011,2025-02-28 20:00:00,4.0
8012,2025-02-28 20:02:00,4.0
8013,2025-02-28 20:04:00,4.0
8014,2025-02-28 20:06:00,4.0
8015,2025-02-28 20:08:00,4.0
8016,2025-02-28 20:10:00,4.0
8017,2025-02-28 20:12:00,3.5
8018,2025-02-28 20:14:00,3.5
8019,2025-02-28 20:16:00,3.5
8020,2025-02-28 20:18:00,3.5
8021,2025-02-28 20:20:00,3.5
8022,2025-02-28 20:22:00,3.5
8023,2025-02-28 20:24:00,3.5
8024,2025-02-28 20:26:00,3.5
8025,2025-02-28 20:28:00,3.5
8026,2025-02-28 20:30:00,3.5
8027,2025-02-28 20:32:00,3.5
8028,2025-02-28 20:34:00,3.5
8029,2025-02-28 20:36:00,3.5
8030,2025-02-28 20:38:00,3.5
8031,2025-02-28 20:40:00,3.5
8032,2025-02-28 20:42:00,3.0
8033,2025-02-28 20:44:00,3.0
8034,2025-02-28 20:46:00,3.0
8035,2025-02-28 20:48:00,3.0
8036,2025-02-28 20:50:00,3.0
8037,2025-02-28 20:52:00,3.0
8038,2025-02-28 20:54:00,3.0
8039,2025-02-28 20:56:00,3.0
8040,2025-02-28 20:58:00,3.0
8041,2025-02-28 21:00:00,3.0
8042,2025-02-28 21:02:00,3.0
8043,2025-02-28 21:04:00,3.0
8044,2025-02-28 21:06:00,3.0
8045,2025-02-28 21:08:00,3.0
8046,2025-02-28 21:10:00,3.0
8047,2025-02-28 21:12:00,3.0
8048,2025-02-28 21:14:00,3.0
8049,2025-02-28 21:16:00,3.0
8050,2025-02-28 21:18:00,3.0
8051,2025-02-28 21:20:00,3.0
8052,2025-02-28 21:22:00,3.0
8053,2025-02-28 21:24:00,3.0
8054,2025-02-28 21:26:00,3.0
8055,2025-02-28 21:28:00,3.0
8056,2025-02-28 21:30:00,3.0
8057,2025-02-28 21:32:00,3.0
8058,2025-02-28 21:34:00,3.0
8059,2025-02-28 21:36:00,3.0
8060,2025-02-28 21:38:00,3.0
8061,2025-02-28 21:40:00,3.0
8062,2025-02-28 21:42:00,3.0
8063,2025-02-28 21:44:00,3.0
8064,2025-02-28 21:46:00,3.0
8065,2025-02-28 21:48:00,3.0
8066,2025-02-28 21:50:00,2.5
8067,2025-02-28 21:52:00,2.5
8068,2025-02-28 21:54:00,2.5
8069,2025-02-28 21:56:00,2.5
8070,2025-02-28 21:58:00,2.5
8071,2025-02-28 22:00:00,2.5
8072,2025-02-28 22:02:00,2.5
8073,2025-02-28 22:04:00,2.5
8074,2025-02-28 22:06:00,2.5
8075,2025-02-28 22:08:00,2.5
8076,2025-02-28 22:10:00,2.5
8077,2025-02-28 22:12:00,2.5
8078,2025-02-28 22:14:00,2.5
8079,2025-02-28 22:16:00,2.5
8080,2025-02-28 22:18:00,2.5
8081,2025-02-28 22:20:00,2.5
8082,2025-02-28 22:22:00,2.5
8083,2025-02-28 22:24:00,2.5
8084,2025-02-28 22:26:00,2.5
8085,2025-02-28 22:28:00,2.5
8086,2025-02-28 22:30:00,2.5
8087,2025-02-28 22:32:00,2.5
8088,2025-02-28 22:34:00,2.5
8089,2025-02-28 22:36:00,2.5
8090,2025-02-28 22:38:00,2.5
8091,2025-02-28 22:40:00,2.5
8092,2025-02-28 22:42:00,2.5
8093,2025-02-28 22:44:00,2.5
8094,2025-02-28 22:46:00,2.5
8095,2025-02-28 22:48:00,2.5
8096,2025-02-28 22:50:00,2.5
8097,2025-02-28 22:52:00,2.5
8098,2025-02-28 22:54:00,2.5
8099,2025-02-28 22:56:00,2.5
8100,2025-02-28 22:58:00,2.5
8101,2025-02-28 23:00:00,2.5
8102,2025-02-28 23:02:00,2.5
8103,2025-02-28 23:04:00,2.5
8104,2025-02-28 23:06:00,2.5
8105,2025-02-28 23:08:00,2.5
8106,2025-02-28 23:10:00,2.5
8107,2025-02-28 23:12:00,2.0
8108,2025-02-28 23:14:00,2.0
8109,2025-02-28 23:16:00,2.0
8110,2025-02-28 23:18:00,2.0
8111,2025-02-28 23:20:00,2.0
8112,2025-02-28 23:22:00,2.0
8113,2025-02-28 23:24:00,2.0
8114,2025-02-28 23:26:00,2.0
8115,2025-02-28 23:28:00,2.0
8116,2025-02-28 23:30:00,2.0
8117,2025-02-28 23:32:00,2.0
8118,2025-02-28 23:34:00,2.0
8119,2025-02-28 23:36:00,2.0
8120,2025-02-28 23:38:00,2.0
8121,2025-02-28 23:40:00,2.0
8122,2025-02-28 23:42:00,2.0
8123,2025-02-28 23:44:00,2.0
8124,2025-02-28 23:46:00,2.0
8125,2025-02-28 23:48:00,2.0
8126,2025-02-28 23:50:00,2.0
8127,2025-02-28 23:52:00,2.0
8128,2025-02-28 23:54:00,2.0
8129,2025-02-28 23:56:00,2.0
8130,2025-02-28 23:58:00,2.0
8131,2025-03-01 00:00:00,2.0
8132,2025-03-01 00:02:00,2.0
8133,2025-03-01 00:04:00,2.0
8134,2025-03-01 00:06:00,2.0
8135,2025-03-01 00:08:00,2.0
8136,2025-03-01 00:10:00,2.0
8137,2025-03-01 00:12:00,2.0
8138,2025-03-01 00:14:00,2.0
8139,2025-03-01 00:16:00,2.0
8140,2025-03-01 00:18:00,2.0
8141,2025-03-01 00:20:00,2.0
8142,2025-03-01 00:22:00,2.0
8143,2025-03-01 00:24:00,2.0
8144,2025-03-01 00:26:00,2.0
8145,2025-03-01 00:28:00,2.0
8146,2025-03-01 00:30:00,2.0
8147,2025-03-01 00:32:00,2.0
8148,2025-03-01 00:34:00,2.0
8149,2025-03-01 00:36:00,2.0
8150,2025-03-01 00:38:00,2.0
8151,2025-03-01 00:40:00,2.0
8152,2025-03-01 00:42:00,2.0
8153,2025-03-01 00:44:00,2.0
8154,2025-03-01 00:46:00,2.0
8155,2025-03-01 00:48:00,2.0
8156,2025-03-01 00:50:00,2.0
8157,2025-03-01 00:52:00,2.0
8158,2025-03-01 00:54:00,2.0
8159,2025-03-01 00:56:00,2.0
8160,2025-03-01 00:58:00,2.0
8161,2025-03-01 01:00:00,2.0
8162,2025-03-01 01:02:00,2.0
8163,2025-03-01 01:04:00,2.0
8164,2025-03-01 01:06:00,2.0
8165,2025-03-01 01:08:00,2.0
8166,2025-03-01 01:10:00,2.0
8167,2025-03-01 01:12:00,2.0
8168,2025-03-01 01:14:00,2.0
8169,2025-03-01 01:16:00,2.0
8170,2025-03-01 01:18:00,2.0
8171,2025-03-01 01:20:00,2.0
8172,2025-03-01 01:22:00,2.0
8173,2025-03-01 01:24:00,2.0
8174,2025-03-01 01:26:00,2.0
8175,2025-03-01 01:28:00,2.0
8176,2025-03-01 01:30:00,2.0
8177,2025-03-01 01:32:00,2.0
8178,2025-03-01 01:34:00,2.0
8179,2025-03-01 01:36:00,2.0
8180,2025-03-01 01:38:00,2.0
8181,2025-03-01 01:40:00,2.0
8182,2025-03-01 01:42:00,2.0
8183,2025-03-01 01:44:00,2.0
8184,2025-03-01 01:46:00,2.0
8185,2025-03-01 01:48:00,2.0
8186,2025-03-01 01:50:00,2.0
8187,2025-03-01 01:52:00,2.0
8188,2025-03-01 01:54:00,2.0
8189,2025-03-01 01:56:00,2.0
8190,2025-03-01 01:58:00,2.0
8191,2025-03-01 02:00:00,2.0
8192,2025-03-01 02:02:00,2.0
8193,2025-03-01 02:04:00,2.0
8194,2025-03-01 02:06:00,2.0
8195,2025-03-01 02:08:00,2.0
8196,2025-03-01 02:10:00,2.0
8197,2025-03-01 02:12:00,2.0
8198,2025-03-01 02:14:00,2.0
8199,2025-03-01 02:16:00,2.0
8200,2025-03-01 02:18:00,2.0
8201,2025-03-01 02:20:00,2.0
8202,2025-03-01 02:22:00,2.0
8203,2025-03-01 02:24:00,2.0
8204,2025-03-01 02:26:00,2.0
8205,2025-03-01 02:28:00,2.0
8206,2025-03-01 02:30:00,2.0
8207,2025-03-01 02:32:00,2.0
8208,2025-03-01 02:34:00,2.0
8209,2025-03-01 02:36:00,2.0
8210,2025-03-01 02:38:00,2.0
8211,2025-03-01 02:40:00,2.0
8212,2025-03-01 02:42:00,2.0
8213,2025-03-01 02:44:00,2.0
8214,2025-03-01 02:46:00,2.0
8215,2025-03-01 02:48:00,2.0
8216,2025-03-01 02:50:00,2.0
8217,2025-03-01 02:52:00,2.0
8218,2025-03-01 02:54:00,2.0
8219,2025-03-01 02:56:00,2.0
8220,2025-03-01 02:58:00,2.0
8221,2025-03-01 03:00:00,2.0
8222,2025-03-01 03:02:00,2.0
8223,2025-03-01 03:04:00,2.0
8224,2025-03-01 03:06:00,2.0
8225,2025-03-01 03:08:00,2.0
8226,2025-03-01 03:10:00,2.0
8227,2025-03-01 03:12:00,2.0
8228,2025-03-01 03:14:00,2.0
8229,2025-03-01 03:16:00,2.0
8230,2025-03-01 03:18:00,2.0
8231,2025-03-01 03:20:00,2.0
8232,2025-03-01 03:22:00,2.0
8233,2025-03-01 03:24:00,2.0
8234,2025-03-01 03:26:00,2.0
8235,2025-03-01 03:28:00,2.0
8236,2025-03-01 03:30:00,2.0
8237,2025-03-01 03:32:00,2.0
8238,2025-03-01 03:34:00,2.0
8239,2025-03-01 03:36:00,2.0
8240,2025-03-01 03:38:00,2.0
8241,2025-03-01 03:40:00,2.0
8242,2025-03-01 03:42:00,2.0
8243,2025-03-01 03:44:00,2.0
8244,2025-03-01 03:46:00,2.0
8245,2025-03-01 03:48:00,2.0
8246,2025-03-01 03:50:00,2.0
8247,2025-03-01 03:52:00,2.0
8248,2025-03-01 03:54:00,2.0
8249,2025-03-01 03:56:00,2.0
8250,2025-03-01 03:58:00,2.0
8251,2025-03-01 04:00:00,2.0
8252,2025-03-01 04:02:00,2.0
8253,2025-03-01 04:04:00,2.0
8254,2025-03-01 04:06:00,2.0
8255,2025-03-01 04:08:00,2.0
8256,2025-03-01 04:10:00,2.0
8257,2025-03-01 04:12:00,2.0
8258,2025-03-01 04:14:00,2.0
8259,2025-03-01 04:16:00,2.0
8260,2025-03-01 04:18:00,2.0
8261,2025-03-01 04:20:00,2.0
8262,2025-03-01 04:22:00,2.0
8263,2025-03-01 04:24:00,2.0
8264,2025-03-01 04:26:00,2.0
8265,2025-03-01 04:28:00,2.0
8266,2025-03-01 04:30:00,2.0
8267,2025-03-01 04:32:00,2.0
8268,2025-03-01 04:34:00,2.0
8269,2025-03-01 04:36:00,2.0
8270,2025-03-01 04:38:00,2.0
8271,2025-03-01 04:40:00,2.0
8272,2025-03-01 04:42:00,2.0
8273,2025-03-01 04:44:00,2.0
8274,2025-03-01 04:46:00,2.0
8275,2025-03-01 04:48:00,2.0
8276,2025-03-01 04:50:00,2.0
8277,2025-03-01 04:52:00,2.0
8278,2025-03-01 04:54:00,2.0
8279,2025-03-01 04:56:00,2.0
8280,2025-03-01 04:58:00,2.0
8281,2025-03-01 05:00:00,2.0
8282,2025-03-01 05:02:00,2.0
8283,2025-03-01 05:04:00,2.0
8284,2025-03-01 05:06:00,2.0
8285,2025-03-01 05:08:00,2.0
8286,2025-03-01 05:10:00,2.0
8287,2025-03-01 05:12:00,2.0
8288,2025-03-01 05:14:00,2.0
8289,2025-03-01 05:16:00,2.0
8290,2025-03-01 05:18:00,2.0
8291,2025-03-01 05:20:00,2.0
8292,2025-03-01 05:22:00,2.0
8293,2025-03-01 05:24:00,2.0
8294,2025-03-01 05:26:00,2.0
8295,2025-03-01 05:28:00,2.0
8296,2025-03-01 05:30:00,2.0
8297,2025-03-01 05:32:00,1.5
8298,2025-03-01 05:34:00,2.0
8299,2025-03-01 05:36:00,2.0
8300,2025-03-01 05:38:00,2.0
8301,2025-03-01 05:40:00,2.0
8302,2025-03-01 05:42:00,2.0
8303,2025-03-01 05:44:00,1.5
8304,2025-03-01 05:46:00,1.5
8305,2025-03-01 05:48:00,1.5
8306,2025-03-01 05:50:00,1.5
8307,2025-03-01 05:52:00,1.5
8308,2025-03-01 05:54:00,1.5
8309,2025-03-01 05:56:00,1.5
8310,2025-03-01 05:58:00,1.5
8311,2025-03-01 06:00:00,1.5
8312,2025-03-01 06:02:00,1.5
8313,2025-03-01 06:04:00,1.5
8314,2025-03-01 06:06:00,1.5
8315,2025-03-01 06:08:00,1.5
8316,2025-03-01 06:10:00,1.5
8317,2025-03-01 06:12:00,1.5
8318,2025-03-01 06:14:00,1.5
8319,2025-03-01 06:16:00,1.5
8320,2025-03-01 06:18:00,1.5
8321,2025-03-01 06:20:00,1.5
8322,2025-03-01 06:22:00,1.5
8323,2025-03-01 06:24:00,1.5
8324,2025-03-01 06:26:00,1.5
8325,2025-03-01 06:28:00,1.5
8326,2025-03-01 06:30:00,1.5
8327,2025-03-01 06:32:00,1.5
8328,2025-03-01 06:34:00,1.5
8329,2025-03-01 06:36:00,1.5
8330,2025-03-01 06:38:00,1.5
8331,2025-03-01 06:40:00,1.5
8332,2025-03-01 06:42:00,1.5
8333,2025-03-01 06:44:00,1.5
8334,2025-03-01 06:46:00,1.5
8335,2025-03-01 06:48:00,1.5
8336,2025-03-01 06:50:00,1.5
8337,2025-03-01 06:52:00,1.5
8338,2025-03-01 06:54:00,1.5
8339,2025-03-01 06:56:00,1.5
8340,2025-03-01 06:58:00,1.5
8341,2025-03-01 07:00:00,1.5
8342,2025-03-01 07:02:00,1.5
8343,2025-03-01 07:04:00,1.5
8344,2025-03-01 07:06:00,1.5
8345,2025-03-01 07:08:00,1.5
8346,2025-03-01 07:10:00,1.5
8347,2025-03-01 07:12:00,1.5
8348,2025-03-01 07:14:00,1.5
8349,2025-03-01 07:16:00,1.5
8350,2025-03-01 07:18:00,1.5
8351,2025-03-01 07:20:00,1.5
8352,2025-03-01 07:22:00,1.5
8353,2025-03-01 07:24:00,1.5
8354,2025-03-01 07:26:00,1.5
8355,2025-03-01 07:28:00,1.5
8356,2025-03-01 07:30:00,1.5
8357,2025-03-01 07:32:00,1.5
8358,2025-03-01 07:34:00,1.5
8359,2025-03-01 07:36:00,1.5
8360,2025-03-01 07:38:00,1.5
8361,2025-03-01 07:40:00,1.5
8362,2025-03-01 07:42:00,1.5
8363,2025-03-01 07:44:00,1.5
8364,2025-03-01 07:46:00,1.5
8365,2025-03-01 07:48:00,1.5
8366,2025-03-01 07:50:00,1.5
8367,2025-03-01 07:52:00,1.5
8368,2025-03-01 07:54:00,1.5
8369,2025-03-01 07:56:00,1.5
8370,2025-03-01 07:58:00,1.5
8371,2025-03-01 08:00:00,1.5
8372,2025-03-01 08:02:00,1.5
8373,2025-03-01 08:04:00,1.5
8374,2025-03-01 08:06:00,1.5
8375,2025-03-01 08:08:00,1.5
8376,2025-03-01 08:10:00,1.5
8377,2025-03-01 08:12:00,1.5
8378,2025-03-01 08:14:00,1.5
8379,2025-03-01 08:16:00,1.5
8380,2025-03-01 08:18:00,1.5
8381,2025-03-01 08:20:00,1.5
8382,2025-03-01 08:22:00,1.5
8383,2025-03-01 08:24:00,1.5
8384,2025-03-01 08:26:00,1.5
8385,2025-03-01 08:28:00,1.5
8386,2025-03-01 08:30:00,1.5
8387,2025-03-01 08:32:00,1.5
8388,2025-03-01 08:34:00,1.5
8389,2025-03-01 08:36:00,1.5
8390,2025-03-01 08:38:00,1.5
8391,2025-03-01 08:40:00,1.5
8392,2025-03-01 08:42:00,1.5
8393,2025-03-01 08:44:00,1.5
8394,2025-03-01 08:46:00,1.5
8395,2025-03-01 08:48:00,1.5
8396,2025-03-01 08:50:00,1.5
8397,2025-03-01 08:52:00,1.5
8398,2025-03-01 08:54:00,1.5
8399,2025-03-01 08:56:00,2.0
8400,2025-03-01 08:58:00,2.0
8401,2025-03-01 09:00:00,2.0
8402,2025-03-01 09:02:00,2.0
8403,2025-03-01 09:04:00,2.0
8404,2025-03-01 09:06:00,2.0
8405,2025-03-01 09:08:00,2.0
8406,2025-03-01 09:10:00,2.0
8407,2025-03-01 09:12:00,2.0
8408,2025-03-01 09:14:00,2.0
8409,2025-03-01 09:16:00,2.0
8410,2025-03-01 09:18:00,2.0
